in_charge,print_number,mvmd_remarks,district,usage,purpose,type,type_detail,make,maintainance,maintainance_remarks,maintainance_end_date,maintenance_mileage,vehicle_class,license,vehicle_model,chassis_number,engine_number,cylinder_capacity,color,body_type,gross_weight,registered_owner,owner_registration_date,manufacture_year,first_registration_date,rearview_mirror,後備匙,spare_key,car_loan,remarks,new_car,gratia_payment_scheme
Adam,,,大埔,D+M,工程車,燈車,5.5噸人籠街斗,DONGFENG,,,,,Light Goods Vehicle,2,CAPTAIN,LGDCLA1G7NA103410,ZD30D16-6NP1002390,2953,YELLOW,DROP SIDE PLATFORM,5.5,益耀工程,2022-04-20,2022,2022-04-20,,-,,,,,
Adam,,,大埔,白料order 組,工程車,燈車,5.5噸人籠街斗,DONGFENG,,,,,Light Goods Vehicle,2,CAPTAIN,LGDCLA1G9NA103408,ZD30D16-6NP1002386,2953,YELLOW,DROP SIDE PLATFORM,5.5,益耀工程,2022-04-20,2022,2022-04-20,,-,,,,,
Adam,,,大埔,鐵器,工程車,燈車,5.5噸人籠街斗,DONGFENG,,,,,Light Goods Vehicle,2,CAPTAIN,LGDCLA1G0NA103409,ZD30D16-6NP1002397,2953,YELLOW,DROP SIDE PLATFORM,5.5,益耀工程,2022-04-20,2022,2022-04-20,,-,,,,,
Adam,,,大埔,LU,工程車,燈車,5.5噸人籠密斗,DONGFENG,,,,,Light Goods Vehicle,2,CAPTAIN,LGDCLA1G0NA103412,ZD30D16-6NP1002387,2953,YELLOW,PANTECHNICON,5.5,益耀工程,2022-04-20,2022,2022-04-20,,-,,,,,
Adam,,,大埔,LU,工程車,燈車,5.5噸人籠街斗,DONGFENG,,,,,Light Goods Vehicle,2,CAPTAIN,LGDCLA1GXNA103398,ZD30D16-6NP1002401,2953,YELLOW,PANTECHNICON,5.5,益耀工程,2022-04-20,2022,2022-04-20,,-,,,,,
Adam,,,大埔,路標,工程車,路標車,5.5噸人籠密斗(燈牌),DONGFENG,,,,,Light Goods Vehicle,2,CAPTAIN,LGDCLA1G1NA103399,ZD30D16-6NP1002403,2953,YELLOW,PANTECHNICON,5.5,益耀工程,2022-04-20,2022,2022-04-20,,-,,,,,
Adam,,,青衣,各區,合約車,私家車,8座位私家車( (STG Spada),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP3870LC201431,L15B7732123,1496,YELLOW,STATION WAGGON,,偉金建築,2022-05-03,2021,2022-05-03,,-,,,"16/5/2022-XZ2096車行交車到青衣長輝廠 19/5/2022 資產轉移, 由WCCL轉去05HY2020",,
Adam,,,青衣,各區,合約車,私家車,8座位私家車( (STG Spada),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP3870LC201358,L15B7732016,1496,YELLOW,STATION WAGGON,,偉金建築,2022-05-03,2021,2022-05-03,,-,,,"16/5/2022-XZ2061車行交車到青衣長輝廠 19/5/2022-資產轉移,19/5/2022 由WCCL轉去05HY2020",,
Adam,,,大欖,各區,工程車,貨車,9噸孖屋拮斗,ISUZU,,,,,Medium Goods Vehicle,2,NQR75KW-V,JAAN1R75KF7100363,4HK1-366101,5193,WHITE/YELLOW,TIPPER,9,華盛工程,2022-05-26,2015,2015-07-21,,-,,,26/5/2022-過戶至華盛,,
Adam,,,大欖,各區,合約車,私家車,8座位私家車( (STG Spada),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP3870LC201422,L15B7732114,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-05-18,2021,2022-05-18,,-,,,,,
Adam,,,大欖,各區,合約車,私家車,8座位私家車( (STG Spada),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP3870LC201380,L15B7732053,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-05-18,2021,2022-05-18,,-,,,,,
Adam,,,大欖,各區,合約車,私家車,8座位私家車( (STG Spada),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP3870LC201327,L15B7731927,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-05-18,2021,2022-05-18,,-,,,,,
Adam,,,大埔,各區,工程車,夾車,9噸夾車,JAC,,,,,Medium Goods Vehicle,2,HFC1091P71K1C6S,LJ11KRBD0M1122114,ISF3.8E6C154*76905561*,3800,YELLOW,TIPPER,9,益耀工程,2022-05-27,2021,2022-05-27,,-,,,,,
Adam,,,大埔,各區,工程車,夾車,9噸夾車,JAC,,,,,Medium Goods Vehicle,2,HFC1091P71K1C6S,LJ11KRBD2M1122115,ISF3.8E6C154*76905559*,3800,YELLOW,TIPPER,9,赤道綫,2022-05-27,2021,2022-05-27,,-,,,"01/07/2022, 已填資產轉移, 暫借07HY2021",,
Adam,,,各區,各區,工程車,客貨車,客貨車,TOYOTA,,,,,Light Goods Vehicle,2,HIACE,JTFHT02P800191808,1KD2597146,2982,WHITE,VAN,2.8,冠毅工程,2016-03-29,2016,2016-03-29,,-,,,19/4/2023 新買2手VAN,,
Adam,,,青衣,港隆,員工車,私家車,7座位私家車,TOYOTA,,,,,Private Car,2,AE110RAEPEKSD,JT753AEB005349977,5A-H769074,1498,BLUE,SALOON,,益耀工程,2000-07-26,2000,2000-07-26,,-,1,,"06/06/2022 -資產轉移,06/06/2022 由08HY2021轉去05HY2020",,
Adam,,,大埔,各區 (陳銘昌),員工車,客貨車,客貨車,TOYOTA,,,,,VAN,2,HIACE,JTFSAFAP508044119,1GD8974582,2755,WHITE-VAR,VAN,3.3,偉金建築,2022-08-10,2022,2022-08-10,,-,,,,,
Adam,,,,,員工車,貨車,貨車,ISUZU,,,,,Light Goods Vehicle,2,NPR75HJW-V1-C,JAANPR75HN7101512,4HK1-OMV080,5193,YELLOW,PANTECHNICON(TL),5.5,偉金建築,2022-09-21,2022,2022-09-21,,-,,,,,
Adam,,,大欖,各區,工程車,護航車 (TMA),16噸護航車,DONGFENG,,,,,Medium Goods Vehicle,18,VR,LGAX2D130NT827525,82436759,6690,YELLOW,TRAFFIC WARING SIGN,16,益耀工程,2022-07-07,2022,2022-07-07,,-,,,27/6/2023 YB8056 由08HY2021 資產轉移去05HY2020,,
Adam,,,大欖,各區,工程車,護航車 (TMA),16噸護航車,DONGFENG,,,,,Medium Goods Vehicle,18,VR,LGAX2D134NT827527,82436763,6690,YELLOW,TRAFFIC WARING SIGN,16,益耀工程,2022-07-25,2022,2022-07-25,,-,,,20-6-2023 由YC4930 由08HY2021 資產轉移去07HY2021,,
Adam,,,大欖,各區,工程車,護航車 (TMA),16噸護航車,DONGFENG,,,,,Medium Goods Vehicle,18,VR,LGAX2D137NT827828,93009231,6690,YELLOW,TRAFFIC WARING SIGN,16,益耀工程,2022-07-25,2022,2022-07-25,,-,,,,,
Adam,,,大欖,林鍾衞,工程車,護航車 (TMA),16噸護航車,DONGFENG,,,,,S.P.V.,18,VR,LGAX2D135NT827827,93009164,6690,YELLOW,TRAFFIC WARING SIGN,16,益耀工程,2022-08-10,2022,2022-08-10,,-,,,7/12 由MVMD 資產轉移去08HY2021,,
Adam,,,大欖,各區,工程車,護航車 (TMA),16噸護航車,DONGFENG,,,,,S.P.V.,18,VR,LGAX2D132NT827526,8243762,6690,YELLOW,TRAFFIC WARING SIGN,16,益耀工程,2022-08-18,2022,2022-08-18,,-,,,7/12 由MVMD 資產轉移去08HY2021,,
Adam,,,大欖,各區,工程車,護航車 (TMA),16噸護航車,DONGFENG,,,,,S.P.V.,18,VR,LGAX2D136NT827528,82436757,6690,YELLOW,TRAFFIC WARING SIGN,16,益耀工程,2022-08-23,2022,2022-08-23,,-,,,7/12 由MVMD 資產轉移去08HY2021,,
Adam,,,大欖,各區,工程車,護航車 (TMA),16噸護航車,DONGFENG,,,,,S.P.V.,18,VR,LGAX2D139NT827829,93009232,6690,YELLOW,TRAFFIC WARING SIGN,16,益耀工程,2022-08-31,2022,2022-08-31,,-,,,,,
Adam,,,大欖,各區,工程車,護航車 (TMA),16噸護航車,DONGFENG,,,,,S.P.V.,18,VR,LGAX2D135NT827830,82436757,6690,YELLOW,TRAFFIC WARING SIGN,16,益耀工程,2022-08-31,2022,2022-08-31,,-,,,,,
Adam,,,大欖,各區,工程車,護航車 (TMA),16噸護航車,DONGFENG,,,,,S.P.V.,18,VR,LGAX2D137NT827831,93009230,6690,YELLOW,TRAFFIC WARING SIGN,16,益耀工程,2022-09-15,2022,2022-09-15,,-,,,7/12 由MVMD 資產轉移去08HY2021,,
Adam,,,大欖,備用,員工車,私家車,5座位私家車,TOYOTA,,,,,Private Car,2,NZE121RAEPEXCL,JTDBT22E903324678,1NZ-3821476,1497,WHITE-VAR,SALOON,,益耀工程,2022-06-16,2005,2005-09-06,,-,,,"1/Mar/2023 車牌 YA8047,RW1700 (2架車) 資產轉移交給 08HY2021 用 1/Feb 防疫隊轉交路政MVMD,泊回康樂園 29/6 由WCCL資產轉移去07HY2021",,
Adam,,,各區,各區,工程車,私家車,5座位私家車,TOYOTA,,,,,Private Car,2,NZE121RAEPEK,JTDBT22E403177119,1NZ-A689730,1497,BEIGE,SALOON,,益耀工程,2022-06-16,2003,2003-02-25,,-,,,"1/Mar/2023 資產轉移交給 07HY2021 用. 1/Feb 防疫隊轉交路政MVMD,泊回康樂園 29/6 由WCCL資產轉移去07HY2021",,
Adam,,,青衣,關廸遜,員工車,私家車,5座位私家車,TOYOTA,,,,,Private Car,2,NZE141RAEPEKCL,JTDBT42EX09065577,1NZ-4927962,1497,WHITE-VAR,SALOON,,益耀工程,2022-06-17,2008,2008-04-03,,-,,,"6/7/2022 防疫隊,由07HY2021 轉去05HY2020 29/6 由WCCL資產轉移去07HY2021",,
Adam,,,各區,各區,工程車,私家車,5座位私家車,TOYOTA,,,,,Private Car,2,NZE121RAEPEXCL,JTDBT22E400296645,1NZ-B210908,1497,BEIGE-VAR,SALOON,,益耀工程,2022-06-17,2004,2004-06-09,,-,,,1/Mar/2023 資產轉移交給 07HY2021 用. 29/6 由WCCL資產轉移去07HY2021,,
Adam,,,SA,SA 劉國宏,工程車,私家車,5座位私家車,TOYOTA,,,,,Private Car,2,NZE121RAEPFX,JTDBT22E903218845,1NZ-A893145,1497,SILVER-VAR,SALOON,,益耀工程,2022-06-16,2002,2003-10-15,,-,,,"1/Mar/2023 資產轉移交給 07HY2021 用. 1/Feb 防疫隊轉交路政MVMD,泊回康樂園 29/6 由WCCL資產轉移去07HY2021",,
Adam,,,林鐘衛,各區,員工車,私家車,5座位私家車,TOYOTA,,,,,Private Car,2,NZE121RAEPEK,JZDBT22E200018052,1NZ-A104575,1497,SILVER,SALOON,,益耀工程,2022-06-16,2001,2001-02-01,,-,,,"1/Mar/2023 車牌 YA8047,RW1700 (2架車) 資產轉移交給 08HY2021 用 1/Feb 防疫隊轉交路政MVMD,泊回康樂園 29/6 由WCCL資產轉移去07HY2021",,
Adam,,,大埔,李錦傑,員工車,私家車,5座位私家車,TOYOTA,,,,,Private Car,2,NZE141RAEPEXSD,JTDBT42E409120847,1NZ-5498482,1497,BREY-VAR,SALOON,,益耀工程,2006-06-16,2009,2009-08-24,,-,,,29/6 由WCCL資產轉移去07HY2021,,
Adam,,,大埔,M-TP 大埔,防疫隊,私家車,5座位私家車,TOYOTA,,,,,Private Car,2,NZE121RAEPEK,JTDBT22E303278863,1NZ-B316241,1497,BLACK-VAR,SALOON,,益耀工程,2006-06-16,2004,2004-08-13,,-,,,29/6 由WCCL資產轉移去07HY2021,,
Adam,,,大埔,防疫,工程車,私家車,5座位私家車,TOYOTA,,,,,Private Car,2,NZE121RAEPEXCL,JTDBT22E603030283,1NZ-A126278,1497,BEIGE,SALOON,,益耀工程,2022-06-21,2001,2001-03-22,,-,,,"8/3/2023 由WCCLAD 資產轉移去05HY2020 1/Feb 防疫隊轉交路政MVMD,泊回康樂園 29/6 由WCCL資產轉移去07HY2021",,
Adam,,,大埔,各區,合約車,私家車,5座位私家車,HONDA,,,,,Private Car,2,STEPWGN,JHMRP6830NX200028,L15BY2190028,1498,WHITE,STATION WAGGON,,萬輝物流,2022-06-21,2001,2001-03-22,,-,,,24/11 由WCCL資產轉移去07HY2021,,
Adam,,,各區,各區,工程車,冷油車,冷油車,DONGFENG,,,,,Light Goods Vehicle,2,CAPTAIN,LGDCLA1G3NA109642,ZD30D16-6NP1008287,2953,YELLOW,DROP SIDE PLATFORM,5.5,冠毅工程,2022-10-27,2022,2022-10-27,,-,,,5/11 由WCCL資產轉移去WCCLRS,,
Adam,,,各區,各區,工程車,燈車,5.5噸街斗單牌,DONGFENG,,,,,Light Goods Vehicle,2,CAPTAIN,LGDCLA1G0NA112403,ZD30D16-6NP1012310,2953,YELLOW,DROP SIDE PLATFORM,5.5,偉金建築,2022-10-27,2022,2022-10-27,,-,,,5/11 由WCCL資產轉移去05HY2020 金海灣,,
Adam,,,TBA,TBA,工程車,燈車,5.5噸街斗單牌,DONGFENG,,,,,Light Goods Vehicle,2,CAPTAIN,LGDCLA1G5NA112400,ZD30D16-6NP1012312,2953,YELLOW,DROP SIDE PLATFORM,5.5,偉金建築,2022-10-27,2022,2022-10-27,,-,,,5/11 由WCCL資產轉移去05HY2020 港隆,,
Adam,,,各區,各區,工程車,燈車,5.5噸鐵器車,DONGFENG,,,,,Light Goods Vehicle,2,CAPTAIN,LGDCLA1G1NA109641,ZD30D16-6NP1008286,2953,YELLOW,DROP SIDE PLATFORM,5.5,偉金建築,2022-10-27,2022,2022-10-27,,-,,,,,
Adam,,,各區,各區,合約車,農夫車,農夫車(燈車),MITSUBISH,,,,,Light Goods Vehicle,2,L200,MMCJLKL60NH020946,4N14UAL4848,2268,ORANGE,PICK-UP,3.11,萬輝物流,2022-09-19,2022,2022-09-19,,-,,,,,
Adam,,,各區,各區,合約車,農夫車,農夫車(燈車),MITSUBISHI,,,,,S.P.V.,2,L200,MMCJLKL60NH021060,4N14UAM0844,-,YELLOW,TRAFFIC WARNING SIGN,3.11,益耀工程,2023-03-20,2022,2023-03-20,,-,,,20/3/2023 新車,,
Adam,,,各區,各區,合約車,農夫車,農夫車(燈車),MITSUBISHI,,,,,S.P.V.,2,L200,MMCJLKL60NH020990,4N14UAL9442,2268,YELLOW,TRAFFIC WARNING SIGN,3.11,益耀工程,2023-03-29,2022,2023-03-29,,-,,,29/3/2023 新車,,
Adam,,,各區,各區,合約車,農夫車,農夫車(燈車),MITSUBISHI,,,,,S.P.V.,2,L200,MMCJLKL60NH020989,4N14UAL9235,2268,YELLOW,TRAFFIC WARNING SIGN,3.11,益耀工程,2023-04-17,2023,2023-04-17,,-,,,19/4/2023 新車,,
Adam,,,各區,各區,合約車,農夫車,農夫車(燈車),MITSUBISHI,,,,,S.P.V.,2,L200,MMCJLKL60NH021058,4N14UAM0870,2268,YELLOW,TRAFFIC WARNING SIGN,3.11,益耀工程,2023-04-17,2023,2023-04-17,,-,,,19/4/2023 新車,,
Adam,,,各區,各區,合約車,農夫車,農夫車(燈車),MITSUBISHI,,,,,S.P.V.,2,L200,MMCJLKL60MH021067,4N14UAM1622,2268,YELLOW,TRAFFIC WARNING SIGN,3.11,益耀工程,2023-04-17,2023,2023-04-19,,-,,,24/4/2023 新車,,
Adam,,,各區,各區,合約車,農夫車,農夫車(燈車),MITSUBISHI,,,,,S.P.V.,2,L200,MMCJLKL60MH020987,4N14UAL8980,2268,YELLOW,TRAFFIC WARNING SIGN,3.11,益耀工程,2023-04-17,2023,2023-04-19,,-,,,24/4/2023 新車,,
Adam,,,各區,各區,合約車,農夫車,農夫車(燈車),MITSUBISHI,,,,,S.P.V.,2,L200,MMCJLKL60NH021294,4N14UAN0986,2268,YELLOW,TRAFFIC WARNING SIGN,3.11,華盛工程,2023-04-05,2023,2023-05-08,,-,,,8/5/2023 新車,,
Adam,,,各區,各區,合約車,農夫車,農夫車(燈車),MITSUBISHI,,,,,S.P.V.,2,L200,MMCJLKL60NH021296,4N14UAN0929,2268,YELLOW,TRAFFIC WARNING SIGN,3.11,華盛工程,2023-04-05,2023,2023-05-08,,-,,,8/5/2023 新車,,
Adam,,,各區,各區,工程車,農夫車,農夫車(燈車),MITSUBISHI,,,,,S.P.V.,2,L200,MMCJLKL60NH021372,4N14UAN2105,2268,YELLOW,TRAFFIC WARNING SIGN,3.11,華盛工程,2023-05-10,2023,2023-05-10,,-,,,"10/5/2023 新車, 但於13/7/2023 更換新車牌 YT5223",,
Adam,,,各區,各區,工程車,農夫車,農夫車(燈車),MITSUBISHI,,,,,S.P.V.,2,L200,MMCJLKL60NH021298,4N14UAN1002,2268,YELLOW,TRAFFIC WARNING SIGN,3.11,華盛工程,2023-05-10,2023,2023-05-10,,-,,,10/5/2023 新車,,
Adam,,,各區,各區,工程車,農夫車,農夫車(燈車),MITSUBISHI,,,,,S.P.V.,2,L200,MMCJLKL60NH021304,4N14UAN1056,2268,YELLOW,TRAFFIC WARNING SIGN,3.11,華盛工程,2023-05-10,2023,2023-05-10,,-,,,10/5/2023 新車,,
Adam,,,各區,各區,工程車,路標車,5.5噸(Marking車),DONGFENG,,,,,Light Goods Vehicle,2,CAPTAIN,LGDCLA1GXNA121335,ZD30D16-6NP1020125,2953,YELLOW,DROP SIDE PLATFORM,5.5,冠毅工程,2022-11-30,2022,2022-11-30,,-,,,15/5/2023 榮通知 YH8749 由05HY2018 資產轉移NE201705 (己收文件),,
Adam,,,各區,各區,工程車,燈車,5.5噸密斗尾板貨車,DONGFENG,,,,,Light Goods Vehicle,2,Captain EL-W,LGDCLA1G7NA112401,ZD30D16-6NP1012311,2953,YELLOW,DROP SIDE PLATFORM,5.5,偉金建築,2022-12-13,2022,2022-12-13,,-,,,17/12/2022 新車,,
Adam,,check with 文傑,青衣,各區,工程車,燈車,5.5噸人籠街斗,DONGFENG,,,,,Light Goods Vehicle,2,CAPTAIN,LGDCLA1G2NA112404,ZD30D16-6NP1012313,2953,YELLOW,DROP SIDE PLATFORM,5.5,偉金建築,2022-12-13,2022,2022-12-13,,-,,,28/12/2022 新車,,
Adam,,,各區,各區,巡路車,客貨車,客貨車,PEUGEOT,,,,,Light Goods Vehicle,2,CAPTAIN,VR3EFYHZRNJ578166,10Q4DR0044993,2953,YELLOW,DROP SIDE PLATFORM,2.36,萬輝物流,2022-12-02,2022,2022-12-02,,-,,,23/12/2022 新車,,
Adam,,,各區,各區,巡路車,客貨車,客貨車,PEUGEOT,,,,,Light Goods Vehicle,2,CAPTAIN,VR3EFYHZRNJ578167,10Q4DR0045001,2953,YELLOW,DROP SIDE PLATFORM,2.36,萬輝物流,2022-12-02,2022,2022-12-02,,-,,,23/12/2022 新車,,
Adam,,,大欖,巡路RI用,員工車,私家車,5座位私家車,BYD,,,,,Private Car,2,E6,LC0CE4DC3P0009883,,,WHITE,STATION WAGGON,,偉金建築,2023-02-17,2023,2023-02-17,,-,,,4/3/2023 新車,,
Adam,,,各區,各區,合約車,私家車,5座位私家車,MG,,,,,Private Car,2,MG5 SW EV,LSJE24030PG020394,,,WHITE,STATION WAGGON,,偉金建築,2023-03-06,2022,2023-03-06,,-,,,6/3/2023 新車,,
Adam,,,各區,各區,合約車,私家車,5座位私家車,MG,,,,,Private Car,2,MG5 SW EV,LSJE24031PG020498,,,WHITE,STATION WAGGON,,偉金建築,2023-03-06,2022,2023-03-06,,-,,,6/3/2023 新車,,
Adam,,,各區,各區,合約車,私家車,5座位私家車,MG,,,,,Private Car,2,MG5 SW EV,LSJE24032PG020395,,,WHITE,STATION WAGGON,,偉金建築,2023-03-05,2022,2023-03-05,,-,,,6/3/2023 新車,,
Adam,,,各區,各區,合約車,私家車,5座位私家車,MG,,,,,Private Car,2,MG5 SW EV,LSJE24034PG020589,,,WHITE,STATION WAGGON,,偉金建築,2023-03-13,2022,2023-03-13,,-,,,13/3/2023 新車,,
Adam,,,各區,各區,合約車,私家車,5座位私家車,MG,,,,,Private Car,2,MG5 SW EV,LSJE24033PG020499,,,WHITE,STATION WAGGON,,偉金建築,2023-03-13,2022,2023-03-13,,-,,,13/3/2023 新車,,
Adam,,,各區,各區,合約車,私家車,5座位私家車,MG,,,,,Private Car,2,MG5 SW EV,LSJE24030PG020590,,,WHITE,STATION WAGGON,,偉金建築,2023-03-13,2022,2023-03-13,,-,,,13/3/2023 新車,,
Adam,,,各區,各區,工程車,升降台,升降台,JAC,,,,,S.P.V.,2,HFC1062P71K1C7S,LJ11KCBE4N1112094,HFC4DE2-2EN4904070,2951,YELLOW,AERIAL PLATFORM,5.5,益耀工程,2023-03-29,2023,2023-03-29,,-,,,29/3/2023 新車,,
Adam,,,各區,各區,工程車,掃街車,16噸掃街車,MAN,,,,,S.P.V.,18,TGM 18.250 4X2 BB CH,WMA08DZZ9NY443969,22863945146398,6871,YELLOW,ROAD SWEEPER,16,益耀工程,2023-05-03,2022,2023-05-03,,-,,,3/5/2023 新車,,
Adam,,,各區,各區,工程車,掃街車,16噸掃街車,MAN,,,,,S.P.V.,18,TGM 18.250 4X2 BB CH,WMA08DZZONY443553,22863825906388,6871,YELLOW,ROAD SWEEPER,16,益耀工程,2023-03-14,2022,2023-03-14,,-,,,6/3/2023 新車,,
Adam,,,各區,各區,工程車,掃街車,16噸掃街車,DULEVO,,,,,S.P.V.,18,"5000 VELOCE EU6 ""D""",ZA9S5020EDAC38330,1863171,4485,YELLOW,ROAD SWEEPER,12.16,益耀工程,2023-03-21,2022,2023-03-21,,-,,,21/3/2023 新車,,
Adam,,,各區,鐵器,工程車,燈車,5.5噸人籠街斗,DONGFENG,,,,,LIGHT GOODS VEHICLE,2,CAPTAIN EL-W,LGDCLA1G6NA121333,ZD30D16-6NP1020122,2953,YELLOW,DROP SIDE PLATFORM,5.5,偉金建築,2022-11-17,2022,2022-11-17,,-,,,18/11 由WCCL資產轉移去07HY2021,,
Adam,,,各區,白料order 組,工程車,燈車,5.5噸人籠街斗,DONGFENG,,,,,LIGHT GOODS VEHICLE,2,CAPTAIN EL-W,LGDCLA1G4NA121329,ZD30D16-6NP1020120,2953,YELLOW,DROP SIDE PLATFORM,5.5,偉金建築,2022-11-17,2022,2022-11-17,,-,,,18/11 由WCCL資產轉移去07HY2021,,
Adam,,,大埔,結構清潔,工程車,燈車,5.5噸人籠街斗,DONGFENG,,,,,LIGHT GOODS VEHICLE,2,CAPTAIN EL-W,LGDCLA1G4NA121330,ZD30D16-6NP1020121,2953,YELLOW,DROP SIDE PLATFORM,5.5,偉金建築,2022-11-17,2022,2022-11-17,,-,,,18/11 由WCCL資產轉移去07HY2021,,
Adam,,,各區,各區,工程車,燈車,5.5噸人籠街斗,DONGFENG,,,,,LIGHT GOODS VEHICLE,2,CAPTAIN EL-W,LGDCLA1G8NA121334,ZD30D16-6NP1020126,2953,YELLOW,DROP SIDE PLATFORM,5.5,偉金建築,2022-11-28,2022,2022-11-28,,-,,,5/12 由WCCL資產轉移去07HY2021,,
Adam,,,大埔,結構 order,工程車,燈車,5.5噸人籠街斗,DONGFENG,,,,,LIGHT GOODS VEHICLE,2,CAPTAIN EL-W,LGDCLA1G2NA121331,ZD30D16-6NP1020124,2953,YELLOW,DROP SIDE PLATFORM,5.5,偉金建築,2022-11-28,2022,2022-11-28,,-,,,5/12 由WCCL資產轉移去07HY2021,,
Adam,,,各區,各區,工程車,燈車,5.5噸人籠街斗,DONGFENG,,,,,LIGHT GOODS VEHICLE,2,CAPTAIN EL-W,LGDCLA1G2NA121328,ZD30D16-6NP1020123,2953,YELLOW,DROP SIDE PLATFORM,5.5,偉金建築,2022-11-28,2022,2022-11-28,,-,,,5/12 由WCCL資產轉移去07HY2021,,
Adam,,,各區,鐵器,工程車,燈車,5.5噸人籠街斗,DONGFENG,,,,,LIGHT GOODS VEHICLE,2,CAPTAIN EL-W,LGDCLA1G4NA121332,ZD30D16-6NP1020119,2953,YELLOW,DROP SIDE PLATFORM,5.5,偉金建築,2022-11-28,2022,2022-11-28,,-,,,5/12 由WCCL資產轉移去07HY2021,,
Adam,,,政府車,政府車,政府車,清洗吸污車,清洗吸污車,,,,,,,16,,,,,,,,政府車,,,,,-,,,,,
Adam,,,各區,各區,合約車,私家車,5座位私家車,MG,,,,,Private Car,2,MG5 SW EV,LSJE24034PG020480,,,WHITE,STATION WAGGON,,偉金建築,2023-07-05,2022,2023-07-05,,,,,13/7/2023 新車,,
